Month,MonthID,Country,Confirmed,Deaths,Recovered,Active,WHO Region
June,6,El Salvador,122784,2638,64224,55922,Americas
June,6,Equatorial Guinea,46572,660,10725,35187,Africa
June,6,Eritrea,3083,0,1240,1843,Africa
June,6,Estonia,58725,2068,51856,4801,Europe
June,6,Eswatini,15782,150,8209,7423,Africa
June,6,Ethiopia,106607,1683,27836,77088,Africa
June,6,Fiji,540,0,531,9,Western Pacific
June,6,Finland,212396,9750,184300,18346,Europe
June,6,France,5849444,883613,2193201,2772630,Europe
June,6,Gabon,120239,878,44019,75342,Africa
June,6,Gambia,1016,41,702,273,Africa
June,6,Georgia,25966,410,21537,4019,Europe
June,6,Germany,5670762,264281,5179784,226697,Europe
June,6,Ghana,370733,2018,199471,169244,Africa
June,6,Greece,94867,5567,41220,48080,Europe
June,6,Greenland,390,0,384,6,Europe
June,6,Grenada,690,0,657,33,Americas
June,6,Guatemala,329549,12749,61674,255126,Americas
June,6,Guinea,139077,779,99623,38675,Africa
June,6,Guinea-Bissau,44361,462,5036,38863,Africa
June,6,Guyana,5398,360,2855,2183,Americas
June,6,Haiti,130370,2233,5811,122326,Americas
June,6,Holy See,360,0,310,50,Europe
June,6,Honduras,317671,10175,33828,273668,Americas
June,6,Hungary,121673,16819,73994,30860,Europe
June,6,Iceland,54362,300,53864,198,Europe
June,6,India,10951713,331856,5916008,4703849,South-East Asia
June,6,Indonesia,1211857,66560,461691,683606,South-East Asia
June,6,Iran,5749446,273942,4589823,885681,Eastern Mediterranean
June,6,Iraq,731904,25196,330211,376497,Eastern Mediterranean
June,6,Ireland,758939,51089,684384,23466,Europe
June,6,Israel,599461,9082,469463,120916,Europe
June,6,Italy,7115232,1028841,5284972,801419,Europe
June,6,Jamaica,19058,298,13537,5223,Americas
June,6,Japan,525609,28137,466796,30676,Western Pacific
June,6,Jordan,28514,270,20949,7295,Eastern Mediterranean
June,6,Kazakhstan,476607,2941,287521,186145,Europe
June,6,Kenya,118824,3215,38902,76707,Africa
June,6,Kosovo,48328,1019,29450,17859,Europe
June,6,Kuwait,1106772,8890,800378,297504,Eastern Mediterranean
June,6,Kyrgyzstan,87845,973,53899,32973,Europe
June,6,Laos,570,0,558,12,Western Pacific
June,6,Latvia,32971,835,25584,6552,Europe
June,6,Lebanon,44582,934,27907,15741,Eastern Mediterranean
June,6,Lesotho,272,0,68,204,Africa
June,6,Liberia,15416,962,6947,7507,Africa
June,6,Libya,14275,316,2820,11139,Eastern Mediterranean
June,6,Liechtenstein,2460,31,2430,-1,Europe
June,6,Lithuania,52842,2242,42265,8335,Europe
June,6,Luxembourg,122950,3300,117846,1804,Europe
June,6,Madagascar,42217,356,14793,27068,Africa
June,6,Malawi,19374,223,3835,15316,Africa
June,6,Malaysia,252725,3576,225307,23842,Western Pacific
June,6,Maldives,62485,235,41382,20868,South-East Asia
June,6,Mali,53905,3041,33394,17470,Africa
June,6,Malta,19477,270,18142,1065,Europe
June,6,Mauritania,67050,2572,17255,47223,Africa
June,6,Mauritius,10136,300,9744,92,Africa
June,6,Mexico,4692440,562682,3479273,650485,Americas
June,6,Moldova,370715,12597,208210,149908,Europe
June,6,Monaco,3000,120,2804,76,Europe
June,6,Mongolia,6073,0,3505,2568,Western Pacific
June,6,Montenegro,10921,277,9450,1194,Europe
June,6,Morocco,284411,6388,235475,42548,Eastern Mediterranean
June,6,Mozambique,17887,104,0,17783,Africa
June,6,Namibia,1843,0,559,1284,Africa
June,6,Nepal,210352,569,41128,168655,South-East Asia
June,6,Netherlands,1467698,182259,5295,1280144,Europe
June,6,New Zealand,45317,660,44470,187,Western Pacific
June,6,Nicaragua,49303,1791,28201,19311,Americas
June,6,Niger,30260,1982,26754,1524,Africa
June,6,Nigeria,521195,13324,175349,332522,Africa
June,6,North Macedonia,127852,6176,55824,65852,Europe
June,6,Norway,259993,7290,242907,9796,Europe
June,6,Oman,752585,3322,332884,416379,Eastern Mediterranean
June,6,Pakistan,4450339,88853,1738886,2622600,Eastern Mediterranean
June,6,Panama,671302,14003,386996,270303,Americas
June,6,Papua New Guinea,261,0,240,21,Western Pacific
June,6,Paraguay,41461,372,22255,18834,Americas
June,6,Peru,6934846,210384,3610879,3113583,Americas
June,6,Philippines,813411,33051,198564,581796,Western Pacific
June,6,Poland,890824,38238,461948,390638,Europe
June,6,Portugal,1120468,45356,703225,371887,Europe
June,6,Qatar,2393921,2366,1762241,629314,Eastern Mediterranean
June,6,Romania,680012,43273,482310,154429,Europe
June,6,Russia,16097579,215268,8852843,7029468,Europe
June,6,Rwanda,18926,59,10225,8642,Africa
June,6,Saint Kitts and Nevis,450,0,450,0,Americas
June,6,Saint Lucia,567,0,547,20,Americas
June,6,Saint Vincent and the Grenadines,834,0,705,129,Americas
June,6,San Marino,20723,1260,16373,3090,Europe
June,6,Sao Tome and Principe,18865,367,4717,13781,Africa
June,6,Saudi Arabia,4063590,31522,2769372,1262696,Eastern Mediterranean
June,6,Senegal,157369,2115,100053,55201,Africa
June,6,Serbia,377220,7697,329045,40478,Europe
June,6,Seychelles,534,0,330,204,Africa
June,6,Sierra Leone,35399,1565,21394,12440,Africa
June,6,Singapore,1210239,763,919554,289922,Western Pacific
June,6,Slovakia,47133,840,42629,3664,Europe
June,6,Slovenia,45374,3276,40961,1137,Europe
June,6,Somalia,77531,2587,19214,55730,Eastern Mediterranean
June,6,South Africa,2421471,48178,1269120,1104173,Africa
June,6,South Korea,365805,8337,325244,32224,Western Pacific
June,6,South Sudan,49168,780,3081,45307,Africa
June,6,Spain,7331192,828405,4511280,1991507,Europe
June,6,Sri Lanka,57101,330,38546,18225,South-East Asia
June,6,Sudan,225246,13743,84825,126678,Eastern Mediterranean
June,6,Suriname,7377,167,2207,5003,Americas
June,6,Sweden,1598371,148005,0,1450366,Europe
June,6,Switzerland,935609,58301,865400,11908,Europe
June,6,Syria,5546,202,0,5344,Eastern Mediterranean
June,6,Taiwan*,13341,210,12967,164,Western Pacific
June,6,Tajikistan,152296,1501,103342,47453,Europe
June,6,Tanzania,15270,630,5490,9150,Africa
June,6,Thailand,93992,1739,90049,2204,South-East Asia
June,6,Timor-Leste,720,0,0,720,South-East Asia
June,6,Togo,16202,397,9552,6253,Africa
June,6,Trinidad and Tobago,3629,240,3267,122,Americas
June,6,Tunisia,33677,1482,30002,2193,Eastern Mediterranean
June,6,Turkey,5429570,145450,4558677,725443,Europe
June,6,Uganda,21150,0,11538,9612,Americas
June,6,Ukraine,1011298,27975,455428,527895,Africa
June,6,United Arab Emirates,1274693,8767,844036,421890,Europe
June,6,United Kingdom,8213357,1258183,38818,6916356,Eastern Mediterranean
June,6,Uruguay,25962,726,23361,1875,Europe
June,6,US,64933835,3518537,17434297,43981001,Americas
June,6,Uzbekistan,168606,564,122006,46036,Europe
June,6,Venezuela,101886,880,25021,75985,Americas
June,6,Vietnam,10196,0,9611,585,Western Pacific
June,6,West Bank and Gaza,25938,99,12527,13312,Eastern Mediterranean
June,6,Western Sahara,279,30,216,33,Africa
June,6,Yemen,23264,5932,5661,11671,Eastern Mediterranean
June,6,Zambia,40038,372,32784,6882,Africa
June,6,Zimbabwe,12096,142,2113,9841,Africa
July,7,Afghanistan,931389,28308,586390,316691,Eastern Mediterranean
July,7,Albania,99085,2693,56232,40160,Europe
July,7,Algeria,556217,27950,388028,140239,Africa
July,7,Andorra,23502,1404,21657,441,Europe
July,7,Angola,15714,717,4309,10688,Africa
July,7,Antigua and Barbuda,2007,81,1285,641,Americas
July,7,Argentina,2999745,55772,1239473,1704500,Americas
July,7,Armenia,874151,15793,559175,299183,Europe
July,7,Australia,295657,3234,217351,75072,Western Pacific
July,7,Austria,516852,19132,464936,32784,Europe
July,7,Azerbaijan,669327,8650,441004,219673,Europe
July,7,Bahamas,4390,297,2433,1660,Americas
July,7,Bahrain,912736,3094,795126,114516,Eastern Mediterranean
July,7,Bangladesh,5115933,65491,2630120,2420322,South-East Asia
July,7,Barbados,2769,189,2459,121,Americas
July,7,Belarus,1758968,12750,1495939,250279,Europe
July,7,Belgium,1708385,264332,465258,978795,Europe
July,7,Belize,1016,54,575,387,Americas
July,7,Benin,38837,733,16190,21914,Africa
July,7,Bhutan,2300,0,1881,419,South-East Asia
July,7,Bolivia,1402439,51548,428697,922194,Americas
July,7,Bosnia and Herzegovina,196417,6297,91737,98383,Europe
July,7,Botswana,11808,28,1084,10696,Africa
July,7,Brazil,52333822,2008065,36104221,14221536,Americas
July,7,Brunei,3807,81,3726,0,Western Pacific
July,7,Bulgaria,209797,7687,103665,98445,Europe
July,7,Burkina Faso,27889,1431,23790,2668,Africa
July,7,Burma,8927,162,7086,1679,South-East Asia
July,7,Burundi,7058,27,4879,2152,Africa
July,7,Cabo Verde,48442,515,24409,23518,Africa
July,7,Cambodia,4548,0,3645,903,Western Pacific
July,7,Cameroon,408666,9666,334320,64680,Africa
July,7,Canada,2989648,238556,0,2751092,Americas
July,7,Central African Republic,116070,1441,32582,82047,Africa
July,7,Chad,23916,2014,21488,414,Africa
July,7,Chile,8577021,201905,7749497,625619,Americas
July,7,China,2305596,125401,2116856,63339,Western Pacific
July,7,Colombia,4547106,156964,2019001,2371141,Americas
July,7,Comoros,8745,189,7813,743,Africa
July,7,Congo (Brazzaville),60528,1280,16289,42959,Africa
July,7,Congo (Kinshasa),217577,5146,105942,106489,Africa
July,7,Costa Rica,241282,1275,68678,171329,Americas
July,7,Cote d'Ivoire,349015,2273,192837,153905,Africa
July,7,Croatia,104685,3238,74518,26929,Europe
July,7,Cuba,65509,2339,61537,1633,Americas
July,7,Cyprus,27666,513,22744,4409,Europe
July,7,Czechia,365905,9637,234060,122208,Europe
July,7,Denmark,358669,16461,331994,10214,Europe
July,7,Djibouti,133381,1516,128416,3449,Eastern Mediterranean
July,7,Dominica,486,0,486,0,Americas
July,7,Dominican Republic,1274998,24628,620916,629454,Americas
July,7,Ecuador,1881807,137915,835660,908232,Americas
July,7,Egypt,2241437,106275,698182,1436980,Eastern Mediterranean
July,7,El Salvador,283501,7800,160309,115392,Americas
July,7,Equatorial Guinea,81847,1358,22407,58082,Africa
July,7,Eritrea,6402,0,3223,3179,Africa
July,7,Estonia,54347,1863,51145,1339,Europe
July,7,Eswatini,40323,541,19320,20462,Africa
July,7,Ethiopia,235787,3972,89552,142263,Africa
July,7,Fiji,657,0,486,171,Western Pacific
July,7,Finland,197264,8872,184180,4212,Europe
July,7,France,5679861,811526,2129915,2738420,Europe
July,7,Gabon,166362,1242,92687,72433,Africa
July,7,Gambia,2881,98,1093,1690,Africa
July,7,Georgia,27289,413,23446,3430,Europe
July,7,Germany,5428892,244903,5004472,179517,Europe
July,7,Ghana,686153,3778,572341,110034,Africa
July,7,Greece,103638,5263,37098,61277,Europe
July,7,Greenland,352,0,351,1,Europe
July,7,Grenada,621,0,621,0,Americas
July,7,Guatemala,869412,34845,347389,487178,Americas
July,7,Guinea,167626,1021,138540,28065,Africa
July,7,Guinea-Bissau,50169,691,19916,29562,Africa
July,7,Guyana,8371,467,4013,3891,Americas
July,7,Haiti,182850,3683,80845,98322,Americas
July,7,Holy See,324,0,324,0,Europe
July,7,Honduras,810478,22317,91199,696962,Americas
July,7,Hungary,115487,16015,82731,16741,Europe
July,7,Iceland,49573,270,48865,438,Europe
July,7,India,26385312,671178,16564087,9150047,South-East Asia
July,7,Indonesia,2122937,102897,1072192,947848,South-East Asia
July,7,Iran,7078432,358835,6063041,656556,Eastern Mediterranean
July,7,Iraq,2200547,89327,1366946,744274,Eastern Mediterranean
July,7,Ireland,693133,47223,630828,15082,Europe
July,7,Israel,1170798,10327,561251,599220,Europe
July,7,Italy,6572786,944402,5270434,357950,Europe
July,7,Jamaica,20858,270,17367,3221,Americas
July,7,Japan,634719,26592,502461,105666,Western Pacific
July,7,Jordan,31592,278,26783,4531,Eastern Mediterranean
July,7,Kazakhstan,1703184,10204,951397,741583,Europe
July,7,Kenya,308373,5631,112059,190683,Africa
July,7,Kosovo,134657,3006,69384,62267,Europe
July,7,Kuwait,1511879,10672,1248906,252301,Eastern Mediterranean
July,7,Kyrgyzstan,458058,13445,217841,226772,Europe
July,7,Laos,517,0,513,4,Western Pacific
July,7,Latvia,31584,825,27539,3220,Europe
July,7,Lebanon,68690,1061,39394,28235,Eastern Mediterranean
July,7,Lesotho,6493,98,1246,5149,Africa
July,7,Liberia,27364,1490,12798,13076,Africa
July,7,Libya,44493,1156,10087,33250,Eastern Mediterranean
July,7,Liechtenstein,2283,27,2204,52,Europe
July,7,Lithuania,51238,2141,42618,6479,Europe
July,7,Luxembourg,140167,2991,115234,21942,Europe
July,7,Madagascar,150870,1304,79853,69713,Africa
July,7,Malawi,67017,1263,22183,43571,Africa
July,7,Malaysia,236127,3295,230048,2784,Western Pacific
July,7,Maldives,75635,360,61362,13913,South-East Asia
July,7,Mali,65099,3257,46427,15415,Africa
July,7,Malta,18280,243,17786,251,Europe
July,7,Mauritania,147738,3934,77277,66527,Africa
July,7,Mauritius,9246,270,8927,49,Africa
July,7,Mexico,8455776,980584,6519284,955908,Americas
July,7,Moldova,537355,17638,351141,168576,Europe
July,7,Monaco,2960,108,2640,212,Europe
July,7,Mongolia,6883,0,5501,1382,Western Pacific
July,7,Montenegro,42574,701,10890,30983,Europe
July,7,Morocco,439372,7059,351545,80768,Eastern Mediterranean
July,7,Mozambique,34620,246,0,34374,Africa
July,7,Namibia,25870,72,1069,24729,Africa
July,7,Nepal,457881,1033,264589,192259,South-East Asia
July,7,Netherlands,1393381,166126,4989,1222266,Europe
July,7,New Zealand,41735,594,40524,617,Western Pacific
July,7,Nicaragua,81138,2584,54797,23757,Americas
July,7,Niger,29776,1848,26835,1093,Africa
July,7,Nigeria,911628,20032,375749,515847,Africa
July,7,North Macedonia,225607,10572,113872,101163,Europe
July,7,Norway,243080,6834,222562,13684,Europe
July,7,Oman,1604070,7543,1054306,542221,Eastern Mediterranean
July,7,Pakistan,6803209,142652,4744359,1916198,Eastern Mediterranean
July,7,Panama,1290060,26264,668264,595532,Americas
July,7,Papua New Guinea,525,2,231,292,Western Pacific
July,7,Paraguay,87001,732,44919,41350,Americas
July,7,Peru,9057868,348985,6059727,2649156,Americas
July,7,Philippines,1597543,42679,495559,1059305,Western Pacific
July,7,Poland,1044543,42787,748341,253415,Europe
July,7,Portugal,1263422,44866,854880,363676,Europe
July,7,Qatar,2811865,3961,2676649,131255,Eastern Mediterranean
July,7,Romania,937760,52188,598740,286832,Europe
July,7,Russia,19912018,311627,13889372,5711019,Europe
July,7,Rwanda,38132,108,19535,18489,Africa
July,7,Saint Kitts and Nevis,447,0,405,42,Americas
July,7,Saint Lucia,605,0,528,77,Americas
July,7,Saint Vincent and the Grenadines,1023,0,839,184,Americas
July,7,San Marino,18865,1134,17716,15,Europe
July,7,Sao Tome and Principe,20277,370,10645,9262,Africa
July,7,Saudi Arabia,6364749,61470,4831078,1472201,Eastern Mediterranean
July,7,Senegal,224365,4171,149605,70589,Africa
July,7,Serbia,518294,11140,262529,244625,Europe
July,7,Seychelles,2666,0,541,2125,Africa
July,7,Sierra Leone,44541,1724,31817,11000,Africa
July,7,Singapore,1265295,716,1153065,111514,Western Pacific
July,7,Slovakia,51840,756,40804,10280,Europe
July,7,Slovenia,50272,3030,40858,6384,Europe
July,7,Somalia,82998,2494,35010,45494,Eastern Mediterranean
July,7,South Africa,8151681,122647,4309282,3719752,Africa
July,7,South Korea,366260,7855,333145,25260,Western Pacific
July,7,South Sudan,57409,1110,19937,36362,Africa
July,7,Spain,6990726,767006,4060152,2163568,Europe
July,7,Sri Lanka,67206,297,53686,13223,South-East Asia
July,7,Sudan,283122,17845,145135,120142,Eastern Mediterranean
July,7,Suriname,24140,495,14816,8829,Americas
July,7,Sweden,2040784,150003,0,1890781,Europe
July,7,Switzerland,894012,53169,805400,35443,Europe
July,7,Syria,12344,590,0,11754,Eastern Mediterranean
July,7,Taiwan*,12194,189,11854,151,Western Pacific
July,7,Tajikistan,179176,1499,143765,33912,Europe
July,7,Tanzania,13743,567,4941,8235,Africa
July,7,Thailand,87177,1566,83394,2217,South-East Asia
July,7,Timor-Leste,648,0,0,648,South-East Asia
July,7,Togo,20163,414,13938,5811,Africa
July,7,Trinidad and Tobago,3668,216,3289,163,Americas
July,7,Tunisia,35169,1350,29262,4557,Eastern Mediterranean
July,7,Turkey,5795083,145675,5262840,386568,Europe
July,7,Uganda,27593,6,25685,1902,Americas
July,7,Ukraine,1518710,38380,768981,711349,Africa
July,7,United Arab Emirates,1483840,8987,1238519,236334,Europe
July,7,United Kingdom,7906373,1215249,37688,6653436,Eastern Mediterranean
July,7,Uruguay,27895,840,24244,2811,Europe
July,7,US,93360473,3703024,28431277,61226172,Americas
July,7,Uzbekistan,387691,1858,226247,159586,Europe
July,7,Venezuela,279813,2619,116026,161168,Americas
July,7,Vietnam,10306,0,9521,785,Western Pacific
July,7,West Bank and Gaza,185331,1143,37958,146230,Eastern Mediterranean
July,7,Western Sahara,270,27,216,27,Africa
July,7,Yemen,39770,10983,17967,10820,Eastern Mediterranean
July,7,Zambia,68813,2021,41651,25141,Africa
July,7,Zimbabwe,36156,520,9582,26054,Africa
