Date,Country/Region,Confirmed,Deaths,Recovered,Active,WHO_Region
8 March 2020,Nicaragua,0,0,0,0,Americas
8 March 2020,Niger,0,0,0,0,Africa
8 March 2020,Nigeria,1,0,0,1,Africa
8 March 2020,North Macedonia,3,0,0,3,Europe
8 March 2020,Norway,176,0,0,176,Europe
8 March 2020,Oman,16,0,2,14,Eastern Mediterranean
8 March 2020,Pakistan,6,0,1,5,Eastern Mediterranean
8 March 2020,Panama,0,0,0,0,Americas
8 March 2020,Papua New Guinea,0,0,0,0,Western Pacific
8 March 2020,Paraguay,1,0,0,1,Americas
8 March 2020,Peru,6,0,0,6,Americas
8 March 2020,Philippines,10,1,1,8,Western Pacific
8 March 2020,Poland,11,0,0,11,Europe
8 March 2020,Portugal,30,0,0,30,Europe
8 March 2020,Qatar,15,0,0,15,Eastern Mediterranean
8 March 2020,Romania,15,0,3,12,Europe
8 March 2020,Russia,17,0,3,14,Europe
8 March 2020,Rwanda,0,0,0,0,Africa
8 March 2020,Saint Kitts and Nevis,0,0,0,0,Americas
8 March 2020,Saint Lucia,0,0,0,0,Americas
8 March 2020,Saint Vincent and the Grenadines,0,0,0,0,Americas
8 March 2020,San Marino,36,1,0,35,Europe
8 March 2020,Sao Tome and Principe,0,0,0,0,Africa
8 March 2020,Saudi Arabia,11,0,0,11,Eastern Mediterranean
8 March 2020,Senegal,4,0,1,3,Africa
8 March 2020,Serbia,1,0,0,1,Europe
8 March 2020,Seychelles,0,0,0,0,Africa
8 March 2020,Sierra Leone,0,0,0,0,Africa
8 March 2020,Singapore,150,0,78,72,Western Pacific
8 March 2020,Slovakia,3,0,0,3,Europe
8 March 2020,Slovenia,16,0,0,16,Europe
8 March 2020,Somalia,0,0,0,0,Eastern Mediterranean
8 March 2020,South Africa,3,0,0,3,Africa
8 March 2020,South Korea,7314,50,118,7146,Western Pacific
8 March 2020,South Sudan,0,0,0,0,Africa
8 March 2020,Spain,673,17,30,626,Europe
8 March 2020,Sri Lanka,1,0,1,0,South-East Asia
8 March 2020,Sudan,0,0,0,0,Eastern Mediterranean
8 March 2020,Suriname,0,0,0,0,Americas
8 March 2020,Sweden,203,0,0,203,Europe
8 March 2020,Switzerland,337,2,3,332,Europe
8 March 2020,Syria,0,0,0,0,Eastern Mediterranean
8 March 2020,Taiwan*,45,1,13,31,Western Pacific
8 March 2020,Tajikistan,0,0,0,0,Europe
8 March 2020,Tanzania,0,0,0,0,Africa
8 March 2020,Thailand,50,1,31,18,South-East Asia
8 March 2020,Timor-Leste,0,0,0,0,South-East Asia
8 March 2020,Togo,1,0,0,1,Africa
8 March 2020,Trinidad and Tobago,0,0,0,0,Americas
8 March 2020,Tunisia,2,0,0,2,Eastern Mediterranean
8 March 2020,Turkey,0,0,0,0,Europe
8 March 2020,US,451,21,7,423,Americas
8 March 2020,Uganda,0,0,0,0,Africa
8 March 2020,Ukraine,1,0,0,1,Europe
8 March 2020,United Arab Emirates,45,0,7,38,Eastern Mediterranean
8 March 2020,United Kingdom,483,2,18,463,Europe
8 March 2020,Uruguay,0,0,0,0,Americas
8 March 2020,Uzbekistan,0,0,0,0,Europe
8 March 2020,Venezuela,0,0,0,0,Americas
8 March 2020,Vietnam,30,0,16,14,Western Pacific
8 March 2020,West Bank and Gaza,16,0,0,16,Eastern Mediterranean
8 March 2020,Western Sahara,0,0,0,0,Africa
8 March 2020,Yemen,0,0,0,0,Eastern Mediterranean
8 March 2020,Zambia,0,0,0,0,Africa
8 March 2020,Zimbabwe,0,0,0,0,Africa
9 March 2020,Afghanistan,4,0,0,4,Eastern Mediterranean
9 March 2020,Albania,2,0,0,2,Europe
9 March 2020,Algeria,20,0,0,20,Africa
9 March 2020,Andorra,1,0,0,1,Europe
9 March 2020,Angola,0,0,0,0,Africa
9 March 2020,Antigua and Barbuda,0,0,0,0,Americas
9 March 2020,Argentina,12,1,0,11,Americas
9 March 2020,Armenia,1,0,0,1,Europe
9 March 2020,Australia,91,3,21,67,Western Pacific
9 March 2020,Austria,131,0,2,129,Europe
9 March 2020,Azerbaijan,9,0,0,9,Europe
9 March 2020,Bahamas,0,0,0,0,Americas
9 March 2020,Bahrain,95,0,14,81,Eastern Mediterranean
9 March 2020,Bangladesh,3,0,0,3,South-East Asia
9 March 2020,Barbados,0,0,0,0,Americas
9 March 2020,Belarus,6,0,1,5,Europe
9 March 2020,Belgium,239,0,1,238,Europe
9 March 2020,Belize,0,0,0,0,Americas
9 March 2020,Benin,0,0,0,0,Africa
9 March 2020,Bhutan,1,0,0,1,South-East Asia
9 March 2020,Bolivia,0,0,0,0,Americas
9 March 2020,Bosnia and Herzegovina,3,0,0,3,Europe
9 March 2020,Botswana,0,0,0,0,Africa
9 March 2020,Brazil,25,0,0,25,Americas
9 March 2020,Brunei,1,0,0,1,Western Pacific
9 March 2020,Bulgaria,4,0,0,4,Europe
9 March 2020,Burkina Faso,0,0,0,0,Africa
9 March 2020,Burma,0,0,0,0,South-East Asia
9 March 2020,Burundi,0,0,0,0,Africa
9 March 2020,Cabo Verde,0,0,0,0,Africa
9 March 2020,Cambodia,2,0,1,1,Western Pacific
9 March 2020,Cameroon,2,0,0,2,Africa
9 March 2020,Canada,77,1,0,76,Americas
9 March 2020,Central African Republic,0,0,0,0,Africa
9 March 2020,Chad,0,0,0,0,Africa
9 March 2020,Chile,20,0,0,20,Americas
9 March 2020,China,80860,3123,57250,20487,Western Pacific
9 March 2020,Colombia,1,0,0,1,Americas
9 March 2020,Comoros,0,0,0,0,Africa
9 March 2020,Congo (Brazzaville),0,0,0,0,Africa
9 March 2020,Congo (Kinshasa),0,0,0,0,Africa
9 March 2020,Costa Rica,9,0,0,9,Americas
9 March 2020,Cote d'Ivoire,0,0,0,0,Africa
9 March 2020,Croatia,12,0,0,12,Europe
9 March 2020,Cuba,0,0,0,0,Americas
9 March 2020,Cyprus,2,0,0,2,Europe
9 March 2020,Czechia,31,0,0,31,Europe
9 March 2020,Denmark,92,0,1,91,Europe
9 March 2020,Djibouti,0,0,0,0,Eastern Mediterranean
9 March 2020,Dominica,0,0,0,0,Americas
9 March 2020,Dominican Republic,5,0,0,5,Americas
9 March 2020,Ecuador,15,0,0,15,Americas
9 March 2020,Egypt,55,1,1,53,Eastern Mediterranean
9 March 2020,El Salvador,0,0,0,0,Americas
9 March 2020,Equatorial Guinea,0,0,0,0,Africa
9 March 2020,Eritrea,0,0,0,0,Africa
9 March 2020,Estonia,10,0,0,10,Europe
9 March 2020,Eswatini,0,0,0,0,Africa
9 March 2020,Ethiopia,0,0,0,0,Africa
9 March 2020,Fiji,0,0,0,0,Western Pacific
9 March 2020,Finland,30,0,1,29,Europe
9 March 2020,France,1219,19,12,1188,Europe
9 March 2020,Gabon,0,0,0,0,Africa
9 March 2020,Gambia,0,0,0,0,Africa
9 March 2020,Georgia,15,0,0,15,Europe
9 March 2020,Germany,1176,2,18,1156,Europe
9 March 2020,Ghana,0,0,0,0,Africa
9 March 2020,Greece,73,0,0,73,Europe
9 March 2020,Greenland,0,0,0,0,Europe
9 March 2020,Grenada,0,0,0,0,Americas
9 March 2020,Guatemala,0,0,0,0,Americas
9 March 2020,Guinea,0,0,0,0,Africa
9 March 2020,Guinea-Bissau,0,0,0,0,Africa
9 March 2020,Guyana,0,0,0,0,Americas
9 March 2020,Haiti,0,0,0,0,Americas
9 March 2020,Holy See,1,0,0,1,Europe
9 March 2020,Honduras,0,0,0,0,Americas
9 March 2020,Hungary,9,0,0,9,Europe
9 March 2020,Iceland,58,0,0,58,Europe
9 March 2020,India,43,0,3,40,South-East Asia
9 March 2020,Indonesia,19,0,0,19,South-East Asia
9 March 2020,Iran,7161,237,2394,4530,Eastern Mediterranean
9 March 2020,Iraq,60,6,3,51,Eastern Mediterranean
9 March 2020,Ireland,21,0,0,21,Europe
9 March 2020,Israel,61,0,2,59,Europe
9 March 2020,Italy,9172,463,724,7985,Europe
9 March 2020,Jamaica,0,0,0,0,Americas
9 March 2020,Japan,527,10,76,441,Western Pacific
9 March 2020,Jordan,1,0,0,1,Eastern Mediterranean
9 March 2020,Kazakhstan,0,0,0,0,Europe
9 March 2020,Kenya,0,0,0,0,Africa
9 March 2020,Kosovo,0,0,0,0,Europe
9 March 2020,Kuwait,64,0,1,63,Eastern Mediterranean
9 March 2020,Kyrgyzstan,0,0,0,0,Europe
9 March 2020,Laos,0,0,0,0,Western Pacific
9 March 2020,Latvia,6,0,0,6,Europe
9 March 2020,Lebanon,32,0,1,31,Eastern Mediterranean
9 March 2020,Lesotho,0,0,0,0,Africa
9 March 2020,Liberia,0,0,0,0,Africa
9 March 2020,Libya,0,0,0,0,Eastern Mediterranean
9 March 2020,Liechtenstein,1,0,0,1,Europe
9 March 2020,Lithuania,1,0,0,1,Europe
9 March 2020,Luxembourg,3,0,0,3,Europe
9 March 2020,Madagascar,0,0,0,0,Africa
9 March 2020,Malawi,0,0,0,0,Africa
9 March 2020,Malaysia,117,0,24,93,Western Pacific
9 March 2020,Maldives,4,0,0,4,South-East Asia
9 March 2020,Mali,0,0,0,0,Africa
9 March 2020,Malta,3,0,0,3,Europe
9 March 2020,Mauritania,0,0,0,0,Africa
9 March 2020,Mauritius,0,0,0,0,Africa
9 March 2020,Mexico,7,0,1,6,Americas
9 March 2020,Moldova,1,0,0,1,Europe
9 March 2020,Monaco,1,0,0,1,Europe
9 March 2020,Mongolia,0,0,0,0,Western Pacific
9 March 2020,Montenegro,0,0,0,0,Europe
9 March 2020,Morocco,2,0,0,2,Eastern Mediterranean
9 March 2020,Mozambique,0,0,0,0,Africa
9 March 2020,Namibia,0,0,0,0,Africa
9 March 2020,Nepal,1,0,1,0,South-East Asia
9 March 2020,Netherlands,321,3,0,318,Europe
9 March 2020,New Zealand,5,0,0,5,Western Pacific
9 March 2020,Nicaragua,0,0,0,0,Americas
9 March 2020,Niger,0,0,0,0,Africa
9 March 2020,Nigeria,2,0,0,2,Africa
9 March 2020,North Macedonia,3,0,0,3,Europe
9 March 2020,Norway,205,0,1,204,Europe
9 March 2020,Oman,16,0,2,14,Eastern Mediterranean
9 March 2020,Pakistan,16,0,1,15,Eastern Mediterranean
9 March 2020,Panama,0,0,0,0,Americas
9 March 2020,Papua New Guinea,0,0,0,0,Western Pacific
9 March 2020,Paraguay,1,0,0,1,Americas
9 March 2020,Peru,7,0,0,7,Americas
9 March 2020,Philippines,20,1,1,18,Western Pacific
9 March 2020,Poland,16,0,0,16,Europe
9 March 2020,Portugal,30,0,0,30,Europe
9 March 2020,Qatar,18,0,0,18,Eastern Mediterranean
9 March 2020,Romania,15,0,3,12,Europe
9 March 2020,Russia,17,0,3,14,Europe
9 March 2020,Rwanda,0,0,0,0,Africa
9 March 2020,Saint Kitts and Nevis,0,0,0,0,Americas
9 March 2020,Saint Lucia,0,0,0,0,Americas
9 March 2020,Saint Vincent and the Grenadines,0,0,0,0,Americas
9 March 2020,San Marino,36,1,0,35,Europe
9 March 2020,Sao Tome and Principe,0,0,0,0,Africa
9 March 2020,Saudi Arabia,15,0,0,15,Eastern Mediterranean
9 March 2020,Senegal,4,0,1,3,Africa
9 March 2020,Serbia,1,0,0,1,Europe
9 March 2020,Seychelles,0,0,0,0,Africa
9 March 2020,Sierra Leone,0,0,0,0,Africa
9 March 2020,Singapore,150,0,78,72,Western Pacific
9 March 2020,Slovakia,3,0,0,3,Europe
9 March 2020,Slovenia,16,0,0,16,Europe
9 March 2020,Somalia,0,0,0,0,Eastern Mediterranean
9 March 2020,South Africa,3,0,0,3,Africa
9 March 2020,South Korea,7478,53,118,7307,Western Pacific
9 March 2020,South Sudan,0,0,0,0,Africa
9 March 2020,Spain,1073,28,32,1013,Europe
9 March 2020,Sri Lanka,1,0,1,0,South-East Asia
9 March 2020,Sudan,0,0,0,0,Eastern Mediterranean
9 March 2020,Suriname,0,0,0,0,Americas
9 March 2020,Sweden,248,0,0,248,Europe
9 March 2020,Switzerland,374,2,3,369,Europe
9 March 2020,Syria,0,0,0,0,Eastern Mediterranean
9 March 2020,Taiwan*,45,1,15,29,Western Pacific
9 March 2020,Tajikistan,0,0,0,0,Europe
9 March 2020,Tanzania,0,0,0,0,Africa
9 March 2020,Thailand,50,1,31,18,South-East Asia
9 March 2020,Timor-Leste,0,0,0,0,South-East Asia
9 March 2020,Togo,1,0,0,1,Africa
9 March 2020,Trinidad and Tobago,0,0,0,0,Americas
9 March 2020,Tunisia,2,0,0,2,Eastern Mediterranean
9 March 2020,Turkey,0,0,0,0,Europe
9 March 2020,US,519,22,7,490,Americas
9 March 2020,Uganda,0,0,0,0,Africa
9 March 2020,Ukraine,1,0,0,1,Europe
9 March 2020,United Arab Emirates,45,0,7,38,Eastern Mediterranean
9 March 2020,United Kingdom,630,3,18,609,Europe
9 March 2020,Uruguay,0,0,0,0,Americas
9 March 2020,Uzbekistan,0,0,0,0,Europe
9 March 2020,Venezuela,0,0,0,0,Americas
9 March 2020,Vietnam,30,0,16,14,Western Pacific
9 March 2020,West Bank and Gaza,19,0,0,19,Eastern Mediterranean
9 March 2020,Western Sahara,0,0,0,0,Africa
9 March 2020,Yemen,0,0,0,0,Eastern Mediterranean
9 March 2020,Zambia,0,0,0,0,Africa
9 March 2020,Zimbabwe,0,0,0,0,Africa
10 March 2020,Afghanistan,5,0,0,5,Eastern Mediterranean
10 March 2020,Albania,10,0,0,10,Europe
10 March 2020,Algeria,20,0,0,20,Africa
10 March 2020,Andorra,1,0,0,1,Europe
10 March 2020,Angola,0,0,0,0,Africa
10 March 2020,Antigua and Barbuda,0,0,0,0,Americas
10 March 2020,Argentina,17,1,0,16,Americas
10 March 2020,Armenia,1,0,0,1,Europe
10 March 2020,Australia,107,3,21,83,Western Pacific
10 March 2020,Austria,182,0,4,178,Europe
10 March 2020,Azerbaijan,11,0,0,11,Europe
10 March 2020,Bahamas,0,0,0,0,Americas
10 March 2020,Bahrain,110,0,22,88,Eastern Mediterranean
10 March 2020,Bangladesh,3,0,0,3,South-East Asia
10 March 2020,Barbados,0,0,0,0,Americas
10 March 2020,Belarus,9,0,3,6,Europe
10 March 2020,Belgium,267,0,1,266,Europe
10 March 2020,Belize,0,0,0,0,Americas
10 March 2020,Benin,0,0,0,0,Africa
10 March 2020,Bhutan,1,0,0,1,South-East Asia
10 March 2020,Bolivia,0,0,0,0,Americas
10 March 2020,Bosnia and Herzegovina,5,0,0,5,Europe
10 March 2020,Botswana,0,0,0,0,Africa
10 March 2020,Brazil,31,0,0,31,Americas
10 March 2020,Brunei,1,0,0,1,Western Pacific
10 March 2020,Bulgaria,4,0,0,4,Europe
10 March 2020,Burkina Faso,1,0,0,1,Africa
10 March 2020,Burma,0,0,0,0,South-East Asia
10 March 2020,Burundi,0,0,0,0,Africa
10 March 2020,Cabo Verde,0,0,0,0,Africa
10 March 2020,Cambodia,2,0,1,1,Western Pacific
10 March 2020,Cameroon,2,0,0,2,Africa
10 March 2020,Canada,79,1,0,78,Americas
10 March 2020,Central African Republic,0,0,0,0,Africa
10 March 2020,Chad,0,0,0,0,Africa
10 March 2020,Chile,25,0,0,25,Americas
10 March 2020,China,80887,3139,58627,19121,Western Pacific
10 March 2020,Colombia,3,0,0,3,Americas
10 March 2020,Comoros,0,0,0,0,Africa
10 March 2020,Congo (Brazzaville),0,0,0,0,Africa
10 March 2020,Congo (Kinshasa),0,0,0,0,Africa
10 March 2020,Costa Rica,9,0,0,9,Americas
10 March 2020,Cote d'Ivoire,0,0,0,0,Africa
10 March 2020,Croatia,14,0,0,14,Europe
10 March 2020,Cuba,0,0,0,0,Americas
10 March 2020,Cyprus,3,0,0,3,Europe
10 March 2020,Czechia,41,0,0,41,Europe
10 March 2020,Denmark,264,0,1,263,Europe
10 March 2020,Djibouti,0,0,0,0,Eastern Mediterranean
10 March 2020,Dominica,0,0,0,0,Americas
10 March 2020,Dominican Republic,5,0,0,5,Americas
10 March 2020,Ecuador,15,0,0,15,Americas
10 March 2020,Egypt,59,1,1,57,Eastern Mediterranean
10 March 2020,El Salvador,0,0,0,0,Americas
10 March 2020,Equatorial Guinea,0,0,0,0,Africa
10 March 2020,Eritrea,0,0,0,0,Africa
10 March 2020,Estonia,12,0,0,12,Europe
10 March 2020,Eswatini,0,0,0,0,Africa
10 March 2020,Ethiopia,0,0,0,0,Africa
10 March 2020,Fiji,0,0,0,0,Western Pacific
10 March 2020,Finland,40,0,1,39,Europe
10 March 2020,France,1794,33,12,1749,Europe
10 March 2020,Gabon,0,0,0,0,Africa
10 March 2020,Gambia,0,0,0,0,Africa
10 March 2020,Georgia,15,0,0,15,Europe
10 March 2020,Germany,1457,2,18,1437,Europe
10 March 2020,Ghana,0,0,0,0,Africa
10 March 2020,Greece,89,0,0,89,Europe
10 March 2020,Greenland,0,0,0,0,Europe
10 March 2020,Grenada,0,0,0,0,Americas
10 March 2020,Guatemala,0,0,0,0,Americas
10 March 2020,Guinea,0,0,0,0,Africa
10 March 2020,Guinea-Bissau,0,0,0,0,Africa
10 March 2020,Guyana,0,0,0,0,Americas
10 March 2020,Haiti,0,0,0,0,Americas
10 March 2020,Holy See,1,0,0,1,Europe
10 March 2020,Honduras,0,0,0,0,Americas
10 March 2020,Hungary,9,0,0,9,Europe
10 March 2020,Iceland,69,0,1,68,Europe
10 March 2020,India,56,0,4,52,South-East Asia
10 March 2020,Indonesia,27,0,2,25,South-East Asia
10 March 2020,Iran,8042,291,2731,5020,Eastern Mediterranean
10 March 2020,Iraq,71,7,3,61,Eastern Mediterranean
10 March 2020,Ireland,34,0,0,34,Europe
10 March 2020,Israel,75,0,4,71,Europe
10 March 2020,Italy,10149,631,724,8794,Europe
10 March 2020,Jamaica,0,0,0,0,Americas
10 March 2020,Japan,585,13,101,471,Western Pacific
10 March 2020,Jordan,1,0,0,1,Eastern Mediterranean
10 March 2020,Kazakhstan,0,0,0,0,Europe
10 March 2020,Kenya,0,0,0,0,Africa
10 March 2020,Kosovo,0,0,0,0,Europe
10 March 2020,Kuwait,69,0,1,68,Eastern Mediterranean
10 March 2020,Kyrgyzstan,0,0,0,0,Europe
10 March 2020,Laos,0,0,0,0,Western Pacific
10 March 2020,Latvia,8,0,1,7,Europe
10 March 2020,Lebanon,41,1,1,39,Eastern Mediterranean
10 March 2020,Lesotho,0,0,0,0,Africa
10 March 2020,Liberia,0,0,0,0,Africa
10 March 2020,Libya,0,0,0,0,Eastern Mediterranean
10 March 2020,Liechtenstein,1,0,0,1,Europe
10 March 2020,Lithuania,1,0,0,1,Europe
10 March 2020,Luxembourg,5,0,0,5,Europe
10 March 2020,Madagascar,0,0,0,0,Africa
10 March 2020,Malawi,0,0,0,0,Africa
10 March 2020,Malaysia,129,0,24,105,Western Pacific
10 March 2020,Maldives,6,0,0,6,South-East Asia
10 March 2020,Mali,0,0,0,0,Africa
10 March 2020,Malta,5,0,0,5,Europe
10 March 2020,Mauritania,0,0,0,0,Africa
10 March 2020,Mauritius,0,0,0,0,Africa
10 March 2020,Mexico,7,0,4,3,Americas
10 March 2020,Moldova,3,0,0,3,Europe
10 March 2020,Monaco,1,0,0,1,Europe
10 March 2020,Mongolia,1,0,0,1,Western Pacific
10 March 2020,Montenegro,0,0,0,0,Europe
10 March 2020,Morocco,3,1,0,2,Eastern Mediterranean
10 March 2020,Mozambique,0,0,0,0,Africa
10 March 2020,Namibia,0,0,0,0,Africa
10 March 2020,Nepal,1,0,1,0,South-East Asia
10 March 2020,Netherlands,382,4,0,378,Europe
10 March 2020,New Zealand,5,0,0,5,Western Pacific
10 March 2020,Nicaragua,0,0,0,0,Americas
10 March 2020,Niger,0,0,0,0,Africa
10 March 2020,Nigeria,2,0,0,2,Africa
10 March 2020,North Macedonia,7,0,0,7,Europe
10 March 2020,Norway,400,0,1,399,Europe
10 March 2020,Oman,18,0,9,9,Eastern Mediterranean
10 March 2020,Pakistan,19,0,2,17,Eastern Mediterranean
10 March 2020,Panama,1,0,0,1,Americas
10 March 2020,Papua New Guinea,0,0,0,0,Western Pacific
10 March 2020,Paraguay,1,0,0,1,Americas
10 March 2020,Peru,11,0,0,11,Americas
10 March 2020,Philippines,33,1,2,30,Western Pacific
10 March 2020,Poland,22,0,0,22,Europe
10 March 2020,Portugal,41,0,0,41,Europe
10 March 2020,Qatar,24,0,0,24,Eastern Mediterranean
10 March 2020,Romania,25,0,3,22,Europe
10 March 2020,Russia,20,0,3,17,Europe
10 March 2020,Rwanda,0,0,0,0,Africa
10 March 2020,Saint Kitts and Nevis,0,0,0,0,Americas
10 March 2020,Saint Lucia,0,0,0,0,Americas
10 March 2020,Saint Vincent and the Grenadines,0,0,0,0,Americas
10 March 2020,San Marino,51,2,0,49,Europe
10 March 2020,Sao Tome and Principe,0,0,0,0,Africa
10 March 2020,Saudi Arabia,20,0,1,19,Eastern Mediterranean
10 March 2020,Senegal,4,0,1,3,Africa
10 March 2020,Serbia,5,0,0,5,Europe
10 March 2020,Seychelles,0,0,0,0,Africa
10 March 2020,Sierra Leone,0,0,0,0,Africa
10 March 2020,Singapore,160,0,78,82,Western Pacific
10 March 2020,Slovakia,7,0,0,7,Europe
10 March 2020,Slovenia,31,0,0,31,Europe
10 March 2020,Somalia,0,0,0,0,Eastern Mediterranean
10 March 2020,South Africa,7,0,0,7,Africa
10 March 2020,South Korea,7513,54,247,7212,Western Pacific
10 March 2020,South Sudan,0,0,0,0,Africa
10 March 2020,Spain,1695,35,32,1628,Europe
10 March 2020,Sri Lanka,1,0,1,0,South-East Asia
10 March 2020,Sudan,0,0,0,0,Eastern Mediterranean
10 March 2020,Suriname,0,0,0,0,Americas
10 March 2020,Sweden,355,0,0,355,Europe
10 March 2020,Switzerland,491,3,3,485,Europe
10 March 2020,Syria,0,0,0,0,Eastern Mediterranean
10 March 2020,Taiwan*,47,1,17,29,Western Pacific
10 March 2020,Tajikistan,0,0,0,0,Europe
10 March 2020,Tanzania,0,0,0,0,Africa
10 March 2020,Thailand,53,1,33,19,South-East Asia
10 March 2020,Timor-Leste,0,0,0,0,South-East Asia
10 March 2020,Togo,1,0,0,1,Africa
10 March 2020,Trinidad and Tobago,0,0,0,0,Americas
10 March 2020,Tunisia,5,0,0,5,Eastern Mediterranean
10 March 2020,Turkey,0,0,0,0,Europe
10 March 2020,US,711,28,8,675,Americas
10 March 2020,Uganda,0,0,0,0,Africa
10 March 2020,Ukraine,1,0,0,1,Europe
10 March 2020,United Arab Emirates,74,0,12,62,Eastern Mediterranean
10 March 2020,United Kingdom,889,7,19,863,Europe
10 March 2020,Uruguay,0,0,0,0,Americas
10 March 2020,Uzbekistan,0,0,0,0,Europe
10 March 2020,Venezuela,0,0,0,0,Americas
10 March 2020,Vietnam,31,0,16,15,Western Pacific
10 March 2020,West Bank and Gaza,26,0,0,26,Eastern Mediterranean
10 March 2020,Western Sahara,0,0,0,0,Africa
10 March 2020,Yemen,0,0,0,0,Eastern Mediterranean
10 March 2020,Zambia,0,0,0,0,Africa
10 March 2020,Zimbabwe,0,0,0,0,Africa
11 March 2020,Afghanistan,7,0,0,7,Eastern Mediterranean
11 March 2020,Albania,12,1,0,11,Europe
11 March 2020,Algeria,20,0,0,20,Africa
11 March 2020,Andorra,1,0,0,1,Europe
11 March 2020,Angola,0,0,0,0,Africa
11 March 2020,Antigua and Barbuda,0,0,0,0,Americas
11 March 2020,Argentina,19,1,0,18,Americas
11 March 2020,Armenia,1,0,0,1,Europe
11 March 2020,Australia,128,3,21,104,Western Pacific
11 March 2020,Austria,246,0,4,242,Europe
11 March 2020,Azerbaijan,11,0,3,8,Europe
11 March 2020,Bahamas,0,0,0,0,Americas
11 March 2020,Bahrain,195,0,35,160,Eastern Mediterranean
11 March 2020,Bangladesh,3,0,0,3,South-East Asia
11 March 2020,Barbados,0,0,0,0,Americas
11 March 2020,Belarus,9,0,3,6,Europe
11 March 2020,Belgium,314,3,1,310,Europe
11 March 2020,Belize,0,0,0,0,Americas
11 March 2020,Benin,0,0,0,0,Africa
11 March 2020,Bhutan,1,0,0,1,South-East Asia
11 March 2020,Bolivia,2,0,0,2,Americas
11 March 2020,Bosnia and Herzegovina,7,0,0,7,Europe
11 March 2020,Botswana,0,0,0,0,Africa
11 March 2020,Brazil,38,0,0,38,Americas
11 March 2020,Brunei,11,0,0,11,Western Pacific
11 March 2020,Bulgaria,7,1,0,6,Europe
11 March 2020,Burkina Faso,2,0,0,2,Africa
11 March 2020,Burma,0,0,0,0,South-East Asia
11 March 2020,Burundi,0,0,0,0,Africa
11 March 2020,Cabo Verde,0,0,0,0,Africa
11 March 2020,Cambodia,3,0,1,2,Western Pacific
11 March 2020,Cameroon,2,0,0,2,Africa
11 March 2020,Canada,108,1,0,107,Americas
11 March 2020,Central African Republic,0,0,0,0,Africa
11 March 2020,Chad,0,0,0,0,Africa
11 March 2020,Chile,35,0,0,35,Americas
11 March 2020,China,80921,3161,60088,17672,Western Pacific
11 March 2020,Colombia,9,0,0,9,Americas
11 March 2020,Comoros,0,0,0,0,Africa
11 March 2020,Congo (Brazzaville),0,0,0,0,Africa
11 March 2020,Congo (Kinshasa),1,0,0,1,Africa
11 March 2020,Costa Rica,13,0,0,13,Americas
11 March 2020,Cote d'Ivoire,1,0,0,1,Africa
11 March 2020,Croatia,19,0,0,19,Europe
11 March 2020,Cuba,0,0,0,0,Americas
11 March 2020,Cyprus,6,0,0,6,Europe
11 March 2020,Czechia,91,0,0,91,Europe
11 March 2020,Denmark,444,0,1,443,Europe
11 March 2020,Djibouti,0,0,0,0,Eastern Mediterranean
11 March 2020,Dominica,0,0,0,0,Americas
11 March 2020,Dominican Republic,5,0,0,5,Americas
11 March 2020,Ecuador,17,0,0,17,Americas
11 March 2020,Egypt,60,1,27,32,Eastern Mediterranean
11 March 2020,El Salvador,0,0,0,0,Americas
11 March 2020,Equatorial Guinea,0,0,0,0,Africa
11 March 2020,Eritrea,0,0,0,0,Africa
11 March 2020,Estonia,16,0,0,16,Europe
11 March 2020,Eswatini,0,0,0,0,Africa
11 March 2020,Ethiopia,0,0,0,0,Africa
11 March 2020,Fiji,0,0,0,0,Western Pacific
11 March 2020,Finland,59,0,1,58,Europe
11 March 2020,France,2293,48,12,2233,Europe
11 March 2020,Gabon,0,0,0,0,Africa
11 March 2020,Gambia,0,0,0,0,Africa
11 March 2020,Georgia,24,0,0,24,Europe
11 March 2020,Germany,1908,3,25,1880,Europe
11 March 2020,Ghana,0,0,0,0,Africa
11 March 2020,Greece,99,1,0,98,Europe
11 March 2020,Greenland,0,0,0,0,Europe
11 March 2020,Grenada,0,0,0,0,Americas
11 March 2020,Guatemala,0,0,0,0,Americas
11 March 2020,Guinea,0,0,0,0,Africa
11 March 2020,Guinea-Bissau,0,0,0,0,Africa
11 March 2020,Guyana,0,0,0,0,Americas
11 March 2020,Haiti,0,0,0,0,Americas
11 March 2020,Holy See,1,0,0,1,Europe
11 March 2020,Honduras,2,0,0,2,Americas
11 March 2020,Hungary,13,0,0,13,Europe
11 March 2020,Iceland,85,0,1,84,Europe
11 March 2020,India,62,1,4,57,South-East Asia
11 March 2020,Indonesia,34,1,2,31,South-East Asia
11 March 2020,Iran,9000,354,2959,5687,Eastern Mediterranean
11 March 2020,Iraq,71,7,15,49,Eastern Mediterranean
11 March 2020,Ireland,43,1,0,42,Europe
11 March 2020,Israel,79,0,4,75,Europe
11 March 2020,Italy,12462,827,1045,10590,Europe
11 March 2020,Jamaica,1,0,0,1,Americas
11 March 2020,Japan,640,15,118,507,Western Pacific
11 March 2020,Jordan,1,0,0,1,Eastern Mediterranean
11 March 2020,Kazakhstan,0,0,0,0,Europe
11 March 2020,Kenya,0,0,0,0,Africa
11 March 2020,Kosovo,0,0,0,0,Europe
11 March 2020,Kuwait,72,0,2,70,Eastern Mediterranean
11 March 2020,Kyrgyzstan,0,0,0,0,Europe
